profile_name,start_time,duration,attributes,title,supplemental_video_type,device_type,bookmark,latest_bookmark,country,tv_show_name,tv_show_season,tv_show_episode,content_type,duration_hours,content_title
Michael,2021-12-31,0 years 0 mons 0 days 0 hours 0 mins 2.0 secs,,Brooklyn Nine-Nine: Season 1: Charges and Specs (Episode 22),,Apple iPhone XS,0:21:41,0:21:41,IL (Israel),Brooklyn Nine-Nine, Season 1, Charges and Specs (Episode 22),TV Show,0.00055555555555555556,Brooklyn Nine-Nine
ilona,2020-04-10,0 years 0 mons 0 days 0 hours 0 mins 6.0 secs,Autoplayed: user action: None; ,Evan Almighty,,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:00:06,Not latest view,IL (Israel),,,,Movie,0.00166666666666666667,Evan Almighty
Michael,2021-12-29,0 years 0 mons 0 days 0 hours 10 mins 41.0 secs,,Brooklyn Nine-Nine: Season 1: Unsolvable (Episode 21),,Apple iPhone XS,0:21:22,0:21:22,IL (Israel),Brooklyn Nine-Nine, Season 1, Unsolvable (Episode 21),TV Show,0.17805555555555555556,Brooklyn Nine-Nine
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 11 mins 9.0 secs,,Superstore: Season 1: Shoplifter (Episode 5),,Apple iPhone XS,0:11:50,Not latest view,IL (Israel),Superstore, Season 1, Shoplifter (Episode 5),TV Show,0.18583333333333333333,Superstore
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 2 mins 29.0 secs,,Superstore: Season 1: Mannequin (Episode 4),,Apple iPhone XS,0:21:28,0:21:28,IL (Israel),Superstore, Season 1, Mannequin (Episode 4),TV Show,0.04138888888888888889,Superstore
ilona,2021-02-27,0 years 0 mons 0 days 0 hours 18 mins 5.0 secs,,Shtisel: Season 2: Episode 4,,Apple iPhone 11,0:19:54,Not latest view,IL (Israel),Shtisel, Season 2, Episode 4,TV Show,0.30138888888888888889,Shtisel
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 18 mins 48.0 secs,,Superstore: Season 1: Mannequin (Episode 4),,Apple iPhone XS,0:18:59,Not latest view,IL (Israel),Superstore, Season 1, Mannequin (Episode 4),TV Show,0.31333333333333333333,Superstore
ilona,2022-10-28,0 years 0 mons 0 days 0 hours 1 mins 22.0 secs,,Trailer: The Good Nurse,TRAILER,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:01:22,0:01:22,IL (Israel),,,,Movie,0.02277777777777777778,Trailer: The Good Nurse
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 21 mins 12.0 secs,,Superstore: Season 1: Magazine Profile (Episode 2),,Apple iPhone XS,0:21:22,0:21:22,IL (Israel),Superstore, Season 1, Magazine Profile (Episode 2),TV Show,0.35333333333333333333,Superstore
ilona,2022-10-14,0 years 0 mons 0 days 0 hours 0 mins 8.0 secs,,Season 1 Trailer: Phantom Pups,TRAILER,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:08,0:00:08,IL (Israel),,,,Movie,0.00222222222222222222,Season 1 Trailer: Phantom Pups
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 12 mins 28.0 secs,,Emily in Paris: Season 2: French Revolution (Episode 10),,Apple iPhone XS,0:36:07,0:36:07,IL (Israel),Emily in Paris, Season 2, French Revolution (Episode 10),TV Show,0.20777777777777777778,Emily in Paris
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 5 mins 14.0 secs,,Emily in Paris: Season 2: Scents & Sensibility (Episode 9),,Apple iPhone XS,0:26:50,0:26:50,IL (Israel),Emily in Paris, Season 2, Scents & Sensibility (Episode 9),TV Show,0.08722222222222222222,Emily in Paris
moshe,2020-01-26,0 years 0 mons 0 days 0 hours 51 mins 29.0 secs,,The Silence,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,0:51:09,Not latest view,IL (Israel),,,,Movie,0.85805555555555555556,The Silence
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 22 mins 57.0 secs,,Emily in Paris: Season 2: Champagne Problems (Episode 8),,Apple iPhone XS,0:24:16,0:24:16,IL (Israel),Emily in Paris, Season 2, Champagne Problems (Episode 8),TV Show,0.3825,Emily in Paris
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 24 mins 32.0 secs,,"Emily in Paris: Season 2: The Cook, the Thief, Her Ghost and His Lover (Episode 7)",,Apple iPhone XS,0:27:16,0:27:16,IL (Israel),Emily in Paris, Season 2," The Cook, the Thief, Her Ghost and His Lover (Episode 7)",TV Show,0.40888888888888888889,Emily in Paris
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 1 mins 23.0 secs,,"Emily in Paris: Season 2: The Cook, the Thief, Her Ghost and His Lover (Episode 7)",,Apple iPhone XS,0:01:33,Not latest view,IL (Israel),Emily in Paris, Season 2," The Cook, the Thief, Her Ghost and His Lover (Episode 7)",TV Show,0.02305555555555555556,Emily in Paris
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 22 mins 24.0 secs,,Emily in Paris: Season 2: Boiling Point (Episode 6),,Apple iPhone XS,0:27:49,0:27:49,IL (Israel),Emily in Paris, Season 2, Boiling Point (Episode 6),TV Show,0.37333333333333333333,Emily in Paris
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 3 mins 9.0 secs,,Emily in Paris: Season 2: Boiling Point (Episode 6),,Apple iPhone XS,0:02:01,Not latest view,IL (Israel),Emily in Paris, Season 2, Boiling Point (Episode 6),TV Show,0.0525,Emily in Paris
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 14 mins 33.0 secs,,Emily in Paris: Season 2: An Englishman in Paris (Episode 5),,Apple iPhone XS,0:26:05,0:26:05,IL (Israel),Emily in Paris, Season 2, An Englishman in Paris (Episode 5),TV Show,0.2425,Emily in Paris
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 10 mins 22.0 secs,,Emily in Paris: Season 2: An Englishman in Paris (Episode 5),,Apple iPhone XS,0:10:32,Not latest view,IL (Israel),Emily in Paris, Season 2, An Englishman in Paris (Episode 5),TV Show,0.17277777777777777778,Emily in Paris
Michael,2021-12-25,0 years 0 mons 0 days 0 hours 14 mins 4.0 secs,,Emily in Paris: Season 2: Jules and Em (Episode 4),,Apple iPhone XS,0:32:30,0:32:30,IL (Israel),Emily in Paris, Season 2, Jules and Em (Episode 4),TV Show,0.23444444444444444444,Emily in Paris
ilona,2019-02-12,0 years 0 mons 0 days 0 hours 6 mins 33.0 secs,,That '70s Show: Season 1: Drive-In (Episode 8),,Mobile,0:21:29,0:21:29,IL (Israel),That '70s Show, Season 1, Drive-In (Episode 8),TV Show,0.10916666666666666667,That '70s Show
Michael,2021-12-24,0 years 0 mons 0 days 0 hours 24 mins 42.0 secs,,Emily in Paris: Season 2: Do You Know the Way to St. Tropez? (Episode 2),,Apple iPhone XS,0:25:42,0:25:42,IL (Israel),Emily in Paris, Season 2, Do You Know the Way to St,TV Show,0.41166666666666666667,Emily in Paris
Michael,2021-12-24,0 years 0 mons 0 days 0 hours 23 mins 24.0 secs,,Emily in Paris: Season 2: Voulez-Vous Coucher Avec Moi? (Episode 1),,Apple iPhone XS,0:24:24,0:24:24,IL (Israel),Emily in Paris, Season 2, Voulez-Vous Coucher Avec Moi? (Episode 1),TV Show,0.39,Emily in Paris
Michael,2021-12-24,0 years 0 mons 0 days 0 hours 5 mins 11.0 secs,,Emily in Paris: Season 1: An American Auction in Paris (Episode 9),,Apple iPhone XS,0:22:08,0:22:08,IL (Israel),Emily in Paris, Season 1, An American Auction in Paris (Episode 9),TV Show,0.08638888888888888889,Emily in Paris
Michael,2021-12-24,0 years 0 mons 0 days 0 hours 2 mins 53.0 secs,,Emily in Paris: Season 1: An American Auction in Paris (Episode 9),,Apple iPhone XS,0:16:56,Not latest view,IL (Israel),Emily in Paris, Season 1, An American Auction in Paris (Episode 9),TV Show,0.04805555555555555556,Emily in Paris
Michael,2021-12-24,0 years 0 mons 0 days 0 hours 12 mins 6.0 secs,,Emily in Paris: Season 1: An American Auction in Paris (Episode 9),,Apple iPhone XS,0:12:45,Not latest view,IL (Israel),Emily in Paris, Season 1, An American Auction in Paris (Episode 9),TV Show,0.20166666666666666667,Emily in Paris
Michael,2021-12-24,0 years 0 mons 0 days 0 hours 15 mins 24.0 secs,,Emily in Paris: Season 1: Family Affair (Episode 8),,Apple iPhone XS,0:27:08,0:27:08,IL (Israel),Emily in Paris, Season 1, Family Affair (Episode 8),TV Show,0.25666666666666666667,Emily in Paris
Michael,2021-12-24,0 years 0 mons 0 days 0 hours 25 mins 26.0 secs,,Emily in Paris: Season 1: French Ending (Episode 7),,Apple iPhone XS,0:26:05,0:26:05,IL (Israel),Emily in Paris, Season 1, French Ending (Episode 7),TV Show,0.42388888888888888889,Emily in Paris
Michael,2021-12-24,0 years 0 mons 0 days 0 hours 22 mins 31.0 secs,,Emily in Paris: Season 1: Sexy or Sexist (Episode 3),,Apple iPhone XS,0:24:31,0:24:31,IL (Israel),Emily in Paris, Season 1, Sexy or Sexist (Episode 3),TV Show,0.37527777777777777778,Emily in Paris
moshe,2019-12-30,0 years 0 mons 0 days 1 hours 0 mins 47.0 secs,,6 Underground,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,1:00:46,Not latest view,US (United States),,,,Movie,1.0130555555555556,6 Underground
Michael,2021-12-24,0 years 0 mons 0 days 0 hours 22 mins 35.0 secs,,Emily in Paris: Season 1: Masculin Féminin (Episode 2),,Apple iPhone XS,0:24:46,Not latest view,IL (Israel),Emily in Paris, Season 1, Masculin Féminin (Episode 2),TV Show,0.37638888888888888889,Emily in Paris
Michael,2021-12-20,0 years 0 mons 0 days 0 hours 2 mins 47.0 secs,,Neon Genesis Evangelion: Season 1: Unfamiliar Ceilings (Episode 2),,Apple iPhone XS,0:04:54,0:04:54,IL (Israel),Neon Genesis Evangelion, Season 1, Unfamiliar Ceilings (Episode 2),TV Show,0.04638888888888888889,Neon Genesis Evangelion
Michael,2021-12-20,0 years 0 mons 0 days 0 hours 21 mins 2.0 secs,,Neon Genesis Evangelion: Season 1: Angel Attack (Episode 1),,Apple iPhone XS,0:22:02,0:22:02,IL (Israel),Neon Genesis Evangelion, Season 1, Angel Attack (Episode 1),TV Show,0.35055555555555555556,Neon Genesis Evangelion
Michael,2021-12-17,0 years 0 mons 0 days 0 hours 8 mins 17.0 secs,,Brooklyn Nine-Nine: Season 1: Unsolvable (Episode 21),,Apple iPhone XS,0:08:33,Not latest view,IL (Israel),Brooklyn Nine-Nine, Season 1, Unsolvable (Episode 21),TV Show,0.13805555555555555556,Brooklyn Nine-Nine
Michael,2021-12-17,0 years 0 mons 0 days 0 hours 0 mins 3.0 secs,,Modern Family: Season 1: Fears (Episode 16),,Apple iPhone XS,0:00:03,0:00:03,IL (Israel),Modern Family, Season 1, Fears (Episode 16),TV Show,0.00083333333333333333,Modern Family
Michael,2021-12-08,0 years 0 mons 0 days 0 hours 12 mins 35.0 secs,,The Office (U.S.): Season 1: Pilot (Episode 1),,Apple iPhone XS,0:22:22,0:22:22,IL (Israel),The Office (U,S,),TV Show,0.20972222222222222222,The Office (U
Michael,2021-10-22,0 years 0 mons 0 days 0 hours 8 mins 25.0 secs,,Brooklyn Nine-Nine: Season 1: Fancy Brudgom (Episode 20),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:09:45,0:09:45,IL (Israel),Brooklyn Nine-Nine, Season 1, Fancy Brudgom (Episode 20),TV Show,0.14027777777777777778,Brooklyn Nine-Nine
ilona,2019-07-04,0 years 0 mons 0 days 0 hours 21 mins 35.0 secs,,Triple Frontier,,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:21:35,Not latest view,IL (Israel),,,,Movie,0.35972222222222222222,Triple Frontier
ilona,2019-08-15,0 years 0 mons 0 days 0 hours 1 mins 42.0 secs,Autoplayed: user action: Unspecified; ,The Dawn Wall,,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:01:42,Not latest view,IL (Israel),,,,Movie,0.02833333333333333333,The Dawn Wall
Michael,2021-10-22,0 years 0 mons 0 days 0 hours 6 mins 52.0 secs,,Brooklyn Nine-Nine: Season 1: Tactical Village (Episode 19),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:36,0:21:36,IL (Israel),Brooklyn Nine-Nine, Season 1, Tactical Village (Episode 19),TV Show,0.11444444444444444444,Brooklyn Nine-Nine
Michael,2021-10-21,0 years 0 mons 0 days 0 hours 14 mins 22.0 secs,,Brooklyn Nine-Nine: Season 1: Tactical Village (Episode 19),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:14:24,Not latest view,IL (Israel),Brooklyn Nine-Nine, Season 1, Tactical Village (Episode 19),TV Show,0.23944444444444444444,Brooklyn Nine-Nine
Michael,2021-10-21,0 years 0 mons 0 days 0 hours 9 mins 30.0 secs,,Brooklyn Nine-Nine: Season 1: The Apartment (Episode 18),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:37,0:21:37,IL (Israel),Brooklyn Nine-Nine, Season 1, The Apartment (Episode 18),TV Show,0.15833333333333333333,Brooklyn Nine-Nine
moshe,2019-12-30,0 years 0 mons 0 days 1 hours 4 mins 22.0 secs,,6 Underground,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,2:05:09,2:05:09,US (United States),,,,Movie,1.0727777777777778,6 Underground
Michael,2022-10-02,0 years 0 mons 0 days 0 hours 0 mins 14.0 secs,,Zodiac,,Apple iPhone 13,0:22:16,0:22:16,IL (Israel),,,,Movie,0.00388888888888888889,Zodiac
moshe,2019-09-23,0 years 0 mons 0 days 0 hours 26 mins 22.0 secs,,The 100: Season 6: The Blood of Sanctum (Episode 13),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,0:27:39,Not latest view,IL (Israel),The 100, Season 6, The Blood of Sanctum (Episode 13),TV Show,0.43944444444444444444,The 100
ilona,2022-10-07,0 years 0 mons 0 days 0 hours 23 mins 18.0 secs,Autoplayed: user action: User_Interaction; ,A Trip to Infinity,,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:23:18,0:23:18,IL (Israel),,,,Movie,0.38833333333333333333,A Trip to Infinity
Michael,2021-10-20,0 years 0 mons 0 days 0 hours 10 mins 56.0 secs,,Brooklyn Nine-Nine: Season 1: The Apartment (Episode 18),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:11:37,Not latest view,IL (Israel),Brooklyn Nine-Nine, Season 1, The Apartment (Episode 18),TV Show,0.18222222222222222222,Brooklyn Nine-Nine
Michael,2021-10-20,0 years 0 mons 0 days 0 hours 1 mins 8.0 secs,,Family Guy: Season 12: Vestigial Peter (Episode 2),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:01:09,0:01:09,IL (Israel),Family Guy, Season 12, Vestigial Peter (Episode 2),TV Show,0.01888888888888888889,Family Guy
moshe,2019-02-02,0 years 0 mons 0 days 0 hours 19 mins 37.0 secs,,Friends: Season 3: The One Where Rachel Quits (Episode 10),,Xiaomi M12 Set Top Box,0:19:37,0:19:37,IL (Israel),Friends, Season 3, The One Where Rachel Quits (Episode 10),TV Show,0.32694444444444444444,Friends
Michael,2021-10-20,0 years 0 mons 0 days 0 hours 21 mins 15.0 secs,,Family Guy: Season 12: Finders Keepers (Episode 1),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:16,0:21:16,IL (Israel),Family Guy, Season 12, Finders Keepers (Episode 1),TV Show,0.35416666666666666667,Family Guy
ilona,2019-10-22,0 years 0 mons 0 days 0 hours 34 mins 42.0 secs,,Better Call Saul: Season 1: Nacho (Episode 3),,Apple iPhone 7 (CDMA),0:46:30,Not latest view,IL (Israel),Better Call Saul, Season 1, Nacho (Episode 3),TV Show,0.57833333333333333333,Better Call Saul
moshe,2019-10-23,0 years 0 mons 0 days 0 hours 50 mins 58.0 secs,,In the Tall Grass,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,1:34:41,1:34:41,IL (Israel),,,,Movie,0.84944444444444444444,In the Tall Grass
Michael,2021-10-20,0 years 0 mons 0 days 0 hours 8 mins 56.0 secs,,Modern Family: Season 1: My Funky Valentine (Episode 15),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:08:58,0:08:58,IL (Israel),Modern Family, Season 1, My Funky Valentine (Episode 15),TV Show,0.14888888888888888889,Modern Family
moshe,2019-12-10,0 years 0 mons 0 days 0 hours 22 mins 37.0 secs,,Explained: Season 2: Diamonds (Episode 10),,Apple iPhone 7 (CDMA),0:22:37,0:22:37,US (United States),Explained, Season 2, Diamonds (Episode 10),TV Show,0.37694444444444444444,Explained
Michael,2022-10-06,0 years 0 mons 0 days 0 hours 7 mins 52.0 secs,,Never Have I Ever: Season 3: ...been ghosted (Episode 5),,Apple iPhone 13,0:23:31,0:23:31,IL (Israel),Never Have I Ever, Season 3, ,TV Show,0.13111111111111111111,Never Have I Ever
Michael,2020-11-23,0 years 0 mons 0 days 0 hours 20 mins 35.0 secs,,The SpongeBob SquarePants Movie,,Apple iPhone XS,0:20:45,Not latest view,IL (Israel),,,,Movie,0.34305555555555555556,The SpongeBob SquarePants Movie
Michael,2021-10-20,0 years 0 mons 0 days 0 hours 14 mins 4.0 secs,,Modern Family: Season 1: Moon Landing (Episode 14),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:36,0:21:36,IL (Israel),Modern Family, Season 1, Moon Landing (Episode 14),TV Show,0.23444444444444444444,Modern Family
Michael,2021-10-19,0 years 0 mons 0 days 0 hours 4 mins 50.0 secs,,Modern Family: Season 1: Moon Landing (Episode 14),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:04:52,Not latest view,IL (Israel),Modern Family, Season 1, Moon Landing (Episode 14),TV Show,0.08055555555555555556,Modern Family
moshe,2020-02-05,0 years 0 mons 0 days 0 hours 50 mins 11.0 secs,,In the Shadow of the Moon,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,1:32:56,1:32:56,IL (Israel),,,,Movie,0.83638888888888888889,In the Shadow of the Moon
Michael,2021-10-19,0 years 0 mons 0 days 0 hours 15 mins 9.0 secs,,Modern Family: Season 1: Fifteen Percent (Episode 13),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:40,0:21:40,IL (Israel),Modern Family, Season 1, Fifteen Percent (Episode 13),TV Show,0.2525,Modern Family
moshe,2019-09-22,0 years 0 mons 0 days 0 hours 34 mins 36.0 secs,,The 100: Season 6: Matryoshka (Episode 10),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,0:34:43,Not latest view,IL (Israel),The 100, Season 6, Matryoshka (Episode 10),TV Show,0.57666666666666666667,The 100
moshe,2019-11-13,0 years 0 mons 0 days 0 hours 9 mins 44.0 secs,,Secrets of the Sun,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,0:09:24,0:09:24,IL (Israel),,,,Movie,0.16222222222222222222,Secrets of the Sun
Michael,2021-10-19,0 years 0 mons 0 days 0 hours 1 mins 34.0 secs,,Modern Family: Season 1: Not in My House (Episode 12),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:04:46,0:04:46,IL (Israel),Modern Family, Season 1, Not in My House (Episode 12),TV Show,0.02611111111111111111,Modern Family
moshe,2020-01-23,0 years 0 mons 0 days 1 hours 28 mins 3.0 secs,,Singularity,,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,1:27:29,1:27:29,IL (Israel),,,,Movie,1.4675,Singularity
ilona,2019-09-18,0 years 0 mons 0 days 0 hours 7 mins 1.0 secs,,Friends: Season 4: The One with the 'Cuffs (Episode 3),,Mobile,0:07:00,Not latest view,IL (Israel),Friends, Season 4, The One with the 'Cuffs (Episode 3),TV Show,0.11694444444444444444,Friends
Michael,2021-10-19,0 years 0 mons 0 days 0 hours 7 mins 20.0 secs,,Modern Family: Season 1: Undeck the Halls (Episode 10),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:37,0:21:37,IL (Israel),Modern Family, Season 1, Undeck the Halls (Episode 10),TV Show,0.12222222222222222222,Modern Family
ilona,2022-10-14,0 years 0 mons 0 days 0 hours 1 mins 19.0 secs,,Season 1 Trailer: (Un)Well,TRAILER,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:01:19,0:01:19,IL (Israel),,,,Movie,0.02194444444444444444,Season 1 Trailer: (Un)Well
Michael,2021-10-16,0 years 0 mons 0 days 0 hours 8 mins 58.0 secs,,Modern Family: Season 1: Undeck the Halls (Episode 10),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:14:17,Not latest view,IL (Israel),Modern Family, Season 1, Undeck the Halls (Episode 10),TV Show,0.14944444444444444444,Modern Family
Michael,2021-10-16,0 years 0 mons 0 days 0 hours 16 mins 10.0 secs,,Modern Family: Season 1: Fizbo (Episode 9),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:20:50,0:20:50,IL (Israel),Modern Family, Season 1, Fizbo (Episode 9),TV Show,0.26944444444444444444,Modern Family
Michael,2021-08-08,0 years 0 mons 0 days 1 hours 22 mins 41.0 secs,,Penguins of Madagascar: The Movie,,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,1:22:41,1:22:41,IL (Israel),,,,Movie,1.3780555555555556,Penguins of Madagascar: The Movie
ilona,2019-11-24,0 years 0 mons 0 days 0 hours 6 mins 1.0 secs,,Friends: Season 8: The One Where Joey Tells Rachel (Episode 16),,Apple iPhone 11,0:09:02,Not latest view,IL (Israel),Friends, Season 8, The One Where Joey Tells Rachel (Episode 16),TV Show,0.10027777777777777778,Friends
ilona,2022-06-18,0 years 0 mons 0 days 0 hours 1 mins 51.0 secs,,Trailer: Spiderhead,TRAILER,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:01:51,0:01:51,IL (Israel),,,,Movie,0.03083333333333333333,Trailer: Spiderhead
ilona,2022-09-11,0 years 0 mons 0 days 0 hours 0 mins 48.0 secs,,Trailer: I Came By,TRAILER,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:48,Not latest view,IL (Israel),,,,Movie,0.01333333333333333333,Trailer: I Came By
ilona,2019-10-16,0 years 0 mons 0 days 0 hours 29 mins 43.0 secs,,Better Call Saul: Season 1: Uno (Episode 1),,Apple iPhone 7 (CDMA),0:29:43,Not latest view,IL (Israel),Better Call Saul, Season 1, Uno (Episode 1),TV Show,0.49527777777777777778,Better Call Saul
ilona,2019-09-28,0 years 0 mons 0 days 0 hours 18 mins 5.0 secs,,Friends: Season 4: The One with Rachel's New Dress (Episode 18),,Mobile,0:14:58,Not latest view,IL (Israel),Friends, Season 4, The One with Rachel's New Dress (Episode 18),TV Show,0.30138888888888888889,Friends
Michael,2021-10-16,0 years 0 mons 0 days 0 hours 15 mins 21.0 secs,,Modern Family: Season 1: Great Expectations (Episode 8),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:21:21,0:21:21,IL (Israel),Modern Family, Season 1, Great Expectations (Episode 8),TV Show,0.25583333333333333333,Modern Family
ilona,2022-09-25,0 years 0 mons 0 days 0 hours 0 mins 31.0 secs,,Trailer: Day Shift,TRAILER,Samsung CE 2021 Nike-M2 UHD TV Smart TV,0:00:31,0:00:31,IL (Israel),,,,Movie,0.00861111111111111111,Trailer: Day Shift
Michael,2021-10-16,0 years 0 mons 0 days 0 hours 17 mins 10.0 secs,,Modern Family: Season 1: En Garde (Episode 7),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:20:42,0:20:42,IL (Israel),Modern Family, Season 1, En Garde (Episode 7),TV Show,0.28611111111111111111,Modern Family
ilona,2019-08-06,0 years 0 mons 0 days 0 hours 0 mins 1.0 secs,,Breaking Bad: Season 3: I.F.T. (Episode 3),,Samsung 2018 Kant-M2 UHD TV (1.5G) Smart TV,0:00:01,Not latest view,IL (Israel),Breaking Bad, Season 3, I,TV Show,0.00027777777777777778,Breaking Bad
Michael,2021-10-16,0 years 0 mons 0 days 0 hours 1 mins 28.0 secs,,Modern Family: Season 1: Run for Your Wife (Episode 6),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:20:48,0:20:48,IL (Israel),Modern Family, Season 1, Run for Your Wife (Episode 6),TV Show,0.02444444444444444444,Modern Family
ilona,2019-02-12,0 years 0 mons 0 days 0 hours 0 mins 9.0 secs,,That '70s Show: Season 1: Thanksgiving (Episode 9),,Mobile,0:00:09,Not latest view,IL (Israel),That '70s Show, Season 1, Thanksgiving (Episode 9),TV Show,0.0025,That '70s Show
Michael,2021-10-15,0 years 0 mons 0 days 0 hours 4 mins 10.0 secs,,Modern Family: Season 1: Run for Your Wife (Episode 6),,Apple iPad Pro 11in 2nd Gen (Wi-Fi) iPad,0:15:56,Not latest view,IL (Israel),Modern Family, Season 1, Run for Your Wife (Episode 6),TV Show,0.06944444444444444444,Modern Family
